"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"point";0,0162443361506324;0,107296692515547;0,1496906284172;0,988732883929762;0,0299872390108199;0,970012760989153;6,49149262140739e-07;2,832130763507e-05;0,00246003129464589;0,0438745871632565;4,73550956246427e-06
"change";0,156176220978086;-0,315627288016883;0,443489926735926;-0,896279356497606;0,248246854178201;0,75175314582178;5,60865504841186e-05;0,000229075159602842;0,00229947615484047;0,146606203924691;4,94235125646122e-05
"important";-0,560822398363001;-0,118236400476812;-0,978490469238684;-0,206292029921324;0,968096197647474;0,0319038023525038;0,00074891228571311;3,3287613029455e-05;0,00238111436152119;0,266590954017107;0,000169227551992061
"high";0,614459094360925;0,342008762863014;0,873769069700268;0,486341045805439;0,813206559896063;0,18679344010391;0,00085894317204006;0,000266104945586978;0,00227498469283625;0,318692509080522;0,000231058627736897
"today";-0,25687787023831;1,07470941856149;-0,232472318808951;0,972603013046736;0,0715420346696703;0,928457965330308;0,000159096016962511;0,00278476167420768;0,00241104837063746;0,449185122800267;0,000486470658539902
"technology";1,214343918551;0,0415566921761233;0,999414957668024;0,034201496888609;0,999132451354683;0,000867548645295909;0,00331062167720386;3,87710973076367e-06;0,00224505068371998;0,56821080171205;0,000724844955508148
"find";-0,108728681901287;0,776921159533703;-0,138597485536182;0,990348795628615;0,0257358684585659;0,974264131541411;2,63156287835005e-05;0,00134362911025598;0,00222600176882781;0,316996177116105;0,000223683296601108
"understand";-0,135063280269018;-0,0719534385129592;-0,882570753228686;-0,470179609878343;0,826154972422859;0,173845027577115;4,02097901582207e-05;1,14119622401767e-05;0,00220423158037962;0,0695001670216533;1,06470407646521e-05
"place";-0,809860513951144;0,288678894098822;-0,94194693761463;0,335761770781638;0,913904099190927;0,0860959008090553;0,00147960973986102;0,000187999544816764;0,00225593577794408;0,396222585665836;0,00035416463078505
"america";-1,43044110702272;-0,0580408290572708;-0,999177830423474;-0,0405421162526073;0,998780814820319;0,00121918517966077;0,00442669188305331;7,28796946985777e-06;0,00216341247703925;0,669443920580207;0,000969544470854969
"market";1,24716725624151;-0,221278637096315;0,984622311779243;-0,174696603133832;0,977192281907441;0,0228077180925404;0,00314069314772543;9,88678482740874e-05;0,00201918497856997;0,590084221099011;0,000703078973776718
"life";-0,446579164050874;1,29977370930328;-0,324937875600494;0,945735363090668;0,137348675885541;0,862651324114438;0,000423315057667092;0,00358593407009696;0,00212259337369889;0,563592926300847;0,000674214162948649
"feel";-0,868652167049253;0,458585113536144;-0,884330197735066;0,466861972507785;0,828745658698189;0,171254341301794;0,00152358932659628;0,000424635219584633;0,00201918497856997;0,446287363293603;0,000402165939700885
